"#### EXPORT DONNEES METEO POUR ""NANTERRE"" (LAT/LON: 48.892423/2.215331)",,,,,,,,,,,,,,,,,,,,,
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE,,,,,,,,,,,,,,,,,,,,,
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt,,,,,,,,,,,,,,,,,,,,,
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
5/26/13,16,0,17,7,15,13,0,92,7.75,1020,56.875,16,8,6,122,116,116,0,1,15.6,météo très défavorable
5/27/13,17,0,13,8,17,15,0,88,10,1016,21,18,11,9,113,113,116,0,2,15.9,météo très défavorable
5/28/13,13,0,17,11,11,12,0.4,94,7.75,1006,71.75,13,12,5,248,122,113,0,3,13.7,météo très défavorable
5/29/13,15,0,11,7,15,12,0.2,94,8,1007,48.375,15,10,7,113,116,119,0,1,14.7,météo très défavorable
5/30/13,14,0,12,10,14,12,1,99,5.75,1012,94.125,15,12,8,143,122,119,0,2,11.9,météo très défavorable
5/31/13,16,0,22,10,15,16,0,98,8.75,1018,76,16,13,10,119,119,116,0,2,13.8,météo très défavorable
6/1/13,20,0,21,12,20,16,0.7,97,7.375,1024,68.25,20,14,10,119,116,119,0,2,13.8,météo très défavorable
6/2/13,17,0,17,9,17,15,0,94,6.5,1028,52.625,17,11,9,143,116,116,0,2,16,météo très défavorable
6/3/13,17,0,21,8,16,14,0,85,8.75,1029,48.75,17,8,7,119,113,116,0,2,16,météo très défavorable
6/4/13,18,0,18,8,16,16,0,92,10,1026,20.625,18,11,9,116,113,113,0,3,16,météo favorable
6/5/13,22,0,13,11,22,20,0,93,7.75,1020,25.75,25,16,15,116,113,113,0,2,16,météo favorable
6/6/13,25,0,12,14,25,22,0.7,89,7.75,1017,21.375,27,21,18,113,113,113,0,3,16,météo favorable
6/7/13,26,0,17,17,26,22,0.2,87,8.875,1018,14,27,18,18,113,113,113,0,4,16,météo favorable
6/8/13,24,0,19,14,24,20,2.2,96,10,1018,27.625,25,18,16,116,113,113,0,4,16.1,météo favorable
6/9/13,15,0,16,12,13,15,1.5,97,7,1013,93,15,14,11,122,143,119,0,3,12,météo très défavorable
6/10/13,18,0,9,10,18,17,0,88,8,1016,65.75,19,14,14,119,122,116,0,3,14.7,météo très défavorable
6/11/13,20,0,15,14,19,18,0,97,7.75,1018,58.375,20,14,14,116,116,116,0,3,16.1,météo très défavorable
6/12/13,21,0,18,15,20,20,0,94,7.5,1019,86.375,21,17,18,122,122,122,0,3,13,météo très défavorable
6/13/13,17,0,14,17,14,14,1.4,98,6.375,1021,75.625,17,16,10,119,143,119,0,4,12.1,météo très défavorable
6/14/13,18,0,10,10,17,17,0,96,6.75,1022,56.75,19,13,12,116,119,116,0,2,15.6,météo très défavorable
6/15/13,18,0,22,13,18,16,0,92,8.75,1017,56,18,12,11,122,116,116,0,3,15.6,météo très défavorable
6/16/13,22,0,11,12,21,20,0,81,7.75,1017,64.875,25,15,16,119,116,122,0,2,14.7,météo très défavorable
6/17/13,27,0,14,15,24,23,2.1,95,9.625,1012,39,29,20,20,200,113,122,0,4,15.6,météo favorable
6/18/13,28,0,10,18,28,23,0.5,93,8,1015,50.875,32,20,20,116,113,122,0,5,15.6,météo favorable
6/19/13,26,0,15,16,26,20,6.2,96,8.5,1014,53.125,28,21,19,119,113,200,0,4,16.1,météo favorable
6/20/13,22,0,13,16,21,19,2.2,97,6.75,1014,64.25,25,18,16,143,119,119,0,4,13.9,météo très défavorable
6/21/13,20,0,17,14,19,18,0.3,98,6.5,1018,80.625,20,14,13,143,119,119,0,3,13.9,météo très défavorable
6/22/13,17,0,23,14,17,16,0.7,96,7.75,1018,82.875,17,15,12,116,122,122,0,3,13,météo très défavorable
6/23/13,17,0,26,12,16,14,0.3,92,10,1020,71.125,17,12,9,116,119,119,0,3,13.9,météo très défavorable
6/24/13,17,0,17,12,16,14,0.2,82,10,1027,72.5,17,11,9,122,116,119,0,2,14.7,météo très défavorable
6/25/13,18,0,12,10,17,16,0,89,8,1030,31.125,19,11,10,119,116,113,0,2,15.6,météo favorable
6/26/13,19,0,9,11,18,17,0,93,8,1031,33.25,20,13,11,113,119,116,0,2,15.6,météo très défavorable
6/27/13,19,0,11,11,19,17,0,88,10,1028,50.375,20,11,12,122,116,119,0,3,14.7,météo favorable
6/28/13,18,0,12,11,16,17,0.4,95,5.5,1024,94.75,18,14,13,248,122,122,0,3,12.1,météo très défavorable
6/29/13,20,0,17,14,20,17,0,91,9,1025,61.625,20,14,11,143,116,113,0,3,15.6,météo très défavorable
6/30/13,23,0,7,13,23,22,0,94,8,1027,24.75,25,18,16,116,116,113,0,2,16.1,météo favorable
7/1/13,23,0,9,14,23,20,0.4,94,6.875,1021,28.75,25,17,15,116,116,116,0,3,16.1,météo favorable
7/2/13,24,0,13,15,24,20,1.9,97,7.875,1018,35.875,26,19,18,113,116,122,0,3,16.1,météo favorable
7/3/13,18,0,17,14,18,16,0.6,96,9,1018,82.5,18,15,11,122,122,119,0,4,12.9,météo très défavorable
7/4/13,20,0,13,12,20,19,0,90,7.5,1026,76.125,21,17,17,116,122,122,0,3,14.7,météo très défavorable
7/5/13,24,0,12,15,23,21,0,96,6.75,1029,34.875,26,16,15,116,113,113,0,3,16,météo favorable
7/6/13,26,0,12,15,25,24,0,90,7.5,1029,37.375,27,20,20,116,113,113,0,3,16,météo favorable
7/7/13,27,0,18,19,27,25,0,82,7.75,1028,15.5,29,19,21,113,113,113,0,4,16,météo favorable
7/8/13,27,0,19,17,27,24,0,85,10,1029,3.875,28,20,20,113,113,113,0,5,16,météo favorable
7/9/13,27,0,18,17,27,24,0,83,7.75,1026,13.75,28,18,20,113,113,113,0,4,16,météo favorable
7/10/13,26,0,22,16,26,23,0,85,10,1021,3.375,26,17,17,113,113,113,0,5,16,météo favorable
7/11/13,21,0,17,12,20,19,0,84,10,1022,24.625,24,13,15,116,113,113,0,3,15.5,météo favorable
7/12/13,24,0,15,12,23,21,0,89,10,1023,14.375,26,15,16,116,113,113,0,4,14.5,météo favorable
7/13/13,24,0,15,13,22,22,0,93,7.5,1024,33.5,26,17,18,116,113,113,0,3,14.5,météo favorable
7/14/13,27,0,11,15,26,24,0.1,92,8,1025,5.25,28,20,19,113,113,113,0,3,14.5,météo favorable
7/15/13,28,0,8,19,28,26,0.1,87,8,1024,39.25,29,19,20,116,116,116,0,4,12.6,météo favorable
7/16/13,28,0,11,19,27,24,0,69,10,1023,21.375,28,17,20,113,113,116,0,5,14.5,météo favorable
7/17/13,29,0,14,18,28,25,0,78,10,1023,24.5,29,17,20,113,116,116,0,5,14.5,météo favorable
7/18/13,29,0,19,18,29,26,0,75,9,1023,37.625,29,17,21,119,113,116,0,5,14.5,météo favorable
7/19/13,29,0,22,19,29,26,0.1,67,10,1022,10.5,29,17,21,113,113,113,0,5,14.5,météo favorable
7/20/13,29,0,15,18,28,26,0,76,10,1020,8.5,30,18,21,113,113,113,0,5,14.5,météo favorable
7/21/13,32,0,9,19,31,29,0,66,8.625,1018,27.75,33,19,23,113,113,200,0,5,14.5,météo favorable
7/22/13,34,0,10,22,34,31,0.2,69,9.875,1017,17.125,36,20,23,113,200,113,0,5,14.5,météo très défavorable
7/23/13,32,0,15,24,32,25,0.1,93,9.75,1015,21.125,33,20,21,113,113,200,0,6,14.5,météo favorable
7/24/13,29,0,5,17,29,25,0.1,92,7.5,1016,53,30,21,20,116,119,116,0,4,13.5,météo très défavorable
7/25/13,28,0,17,19,28,26,0.2,89,9.875,1016,37.625,30,23,20,116,119,116,0,5,13.5,météo très défavorable
7/26/13,27,0,12,20,27,27,2.9,90,9.625,1014,34.625,30,23,21,116,116,200,0,5,13.5,météo favorable
7/27/13,29,0,15,20,29,25,2.1,95,8.875,1011,39.75,31,22,21,119,113,200,0,4,13.5,météo favorable
7/28/13,25,0,15,16,23,23,0,78,7.75,1013,33.125,26,17,19,116,113,113,0,4,14.5,météo favorable
7/29/13,23,0,17,16,23,20,1.4,93,8.75,1020,28.375,25,17,16,116,116,113,0,5,13.5,météo favorable
7/30/13,22,0,19,15,22,21,0.1,86,7.75,1021,70.75,25,17,18,143,119,119,0,3,11.5,météo très défavorable
7/31/13,26,0,12,18,24,25,0,82,8.75,1020,47.875,28,19,21,116,116,113,0,5,13.5,météo favorable
8/1/13,33,0,15,19,32,29,0,68,10,1016,1.5,36,20,25,113,113,113,0,5,14.5,météo favorable
8/2/13,32,0,23,22,32,27,0,80,10,1013,8.375,32,20,22,113,113,113,0,6,14.5,météo favorable
8/3/13,25,0,16,17,24,23,0,64,10,1021,40,26,17,19,113,116,119,0,5,12.5,météo favorable
8/4/13,26,0,10,17,25,23,0,67,10,1022,19.125,27,17,17,113,113,113,0,4,14.5,météo favorable
8/5/13,29,0,19,18,28,25,0,71,9.75,1019,16,30,15,20,113,200,113,0,4,14.5,météo très défavorable
8/6/13,25,0,8,16,25,22,0,73,8.75,1018,47.75,27,16,18,116,116,113,0,5,13.5,météo favorable
8/7/13,22,0,11,15,19,19,1.7,95,7.625,1015,59.625,25,16,15,248,116,119,0,5,12.4,météo très défavorable
8/8/13,23,0,10,14,22,20,0,84,7.5,1022,58.125,25,14,15,119,116,116,0,3,13.5,météo très défavorable
8/9/13,23,0,16,16,22,20,0,88,10,1023,34.625,25,15,15,119,119,113,0,4,13.5,météo très défavorable
8/10/13,21,0,12,13,20,19,0,78,7.75,1023,45.75,21,12,13,116,119,116,0,3,12.4,météo très défavorable
8/11/13,23,0,13,15,23,20,0,90,10,1023,31.625,25,15,15,113,119,116,0,4,13.4,météo très défavorable
8/12/13,22,0,18,15,22,18,0.4,84,8,1019,56.625,25,15,12,122,119,113,0,3,12.4,météo très défavorable
8/13/13,21,0,13,12,21,18,0,74,9,1024,16,24,11,12,113,116,113,0,4,14.5,météo favorable
8/14/13,23,0,4,12,23,20,0,75,10,1025,35.125,25,14,16,113,122,116,0,3,13.4,météo très défavorable
8/15/13,26,0,8,16,25,22,0,65,10,1024,16.875,28,15,19,116,113,113,0,4,14.5,météo favorable
8/16/13,28,0,15,17,28,23,0.3,87,9.875,1019,26.375,28,16,18,113,113,122,0,5,13.4,météo favorable
8/17/13,26,0,17,16,24,23,0,73,9,1019,51.875,26,16,19,122,116,119,0,5,13.4,météo favorable
8/18/13,23,0,17,19,21,21,0.1,91,10,1015,68.625,25,17,18,122,119,116,0,5,11.2,météo très défavorable
8/19/13,22,0,18,14,22,19,0.2,75,9.5,1026,28.125,24,16,16,113,116,113,0,4,11.6,météo favorable
8/20/13,25,0,5,13,24,20,0,67,9,1029,5.25,28,14,19,113,113,113,0,3,11.6,météo favorable
8/21/13,25,0,10,15,25,21,0,57,10,1026,5.625,26,13,18,113,113,113,0,4,11.6,météo favorable
8/22/13,27,0,18,16,26,23,0.2,71,10,1021,29.75,26,12,17,116,116,116,0,5,11.6,météo favorable
8/23/13,29,0,8,15,28,23,0,57,10,1016,13.5,30,14,21,113,113,113,0,5,11.6,météo favorable
8/24/13,21,0,22,17,21,17,1.2,84,9.875,1013,71.875,21,16,15,200,122,122,0,5,8.1,météo très défavorable
8/25/13,14,0,14,12,13,14,4.2,97,7.375,1015,96.25,14,13,11,122,122,119,0,3,6.9,météo très défavorable
8/26/13,23,0,18,11,22,18,0,79,8,1016,30.75,25,14,16,116,113,116,0,3,11.6,météo favorable
8/27/13,22,0,16,14,22,18,1.3,92,9.875,1018,40.75,25,14,14,116,116,116,0,4,11.6,météo favorable
8/28/13,23,0,12,12,23,18,0,75,8,1022,34.375,25,13,15,116,116,116,0,3,11.6,météo favorable
8/29/13,24,0,9,13,23,19,0,82,10,1023,17.5,25,14,17,113,116,113,0,4,11.6,météo favorable
8/30/13,24,0,9,13,23,19,0,85,10,1023,14,25,14,16,113,116,113,0,4,11.6,météo favorable
8/31/13,22,0,14,16,22,19,0,85,9,1026,49.75,25,16,16,119,116,116,0,3,10.4,météo favorable
9/1/13,20,0,11,10,19,16,0,77,10,1030,30.5,21,10,13,119,113,116,0,4,11.6,météo favorable
9/2/13,23,0,10,10,21,18,0,86,10,1029,6.875,26,13,15,113,113,113,0,3,11.6,météo favorable
9/3/13,25,0,8,12,25,19,0,69,8,1028,2.75,28,14,18,143,113,113,0,4,11.6,météo favorable
9/4/13,29,0,8,15,28,22,0,81,10,1024,2.625,34,20,22,113,113,113,0,4,11.6,météo favorable
9/5/13,31,0,13,17,30,24,0,72,10,1016,6.125,32,17,21,113,113,113,0,5,11.6,météo favorable
9/6/13,22,0,12,15,22,18,0.4,90,10,1014,39,25,15,16,113,116,122,0,5,9.1,météo favorable
9/7/13,21,0,12,11,20,15,0,53,10,1019,21.75,23,12,15,113,113,116,0,4,11.6,météo favorable
9/8/13,21,0,12,11,21,16,0.1,79,10,1021,22.5,24,10,11,113,116,113,0,4,11.6,météo favorable
9/9/13,15,0,20,10,12,15,1,98,9,1021,61.75,16,14,12,113,122,119,0,3,6.5,météo très défavorable
9/10/13,17,0,17,10,17,13,0.1,85,6.5,1022,51.75,17,12,9,248,116,113,0,3,11.6,météo très défavorable
9/11/13,16,0,18,11,16,13,0.1,89,8.75,1020,79.625,16,11,10,122,122,116,0,2,6.5,météo très défavorable
9/12/13,18,0,12,11,16,14,0.2,95,5.75,1021,80.875,18,13,12,248,122,116,0,3,9,météo très défavorable
9/13/13,17,0,11,11,16,17,0.2,98,4.625,1022,89.5,18,17,14,248,122,143,0,2,7.7,météo très défavorable
9/14/13,15,0,13,14,15,13,0.9,93,6.75,1018,97.375,16,15,11,122,122,122,0,4,6.4,météo très défavorable
9/15/13,18,0,21,9,18,15,0,74,8.75,1016,66.75,19,11,13,248,113,119,0,3,9,météo très défavorable
9/16/13,15,0,22,12,14,10,0.1,82,10,1008,58.25,15,12,7,116,116,113,0,3,9,météo très défavorable
9/17/13,16,0,26,8,14,13,0.3,96,10,1009,63.875,16,15,11,116,122,122,0,3,7.7,météo très défavorable
9/18/13,16,0,22,14,16,13,0.2,96,9,1012,72,16,14,9,122,119,116,0,3,8.9,météo très défavorable
9/19/13,17,0,19,8,16,14,0.1,80,10,1016,60.5,17,11,12,119,116,122,0,3,10.2,météo très défavorable
9/20/13,19,0,12,13,18,14,0,92,10,1023,74.875,19,12,12,122,119,122,0,3,7.5,météo très défavorable
9/21/13,21,0,5,9,20,14,0,86,8,1028,27.25,24,12,13,143,113,119,0,3,10.2,météo favorable
9/22/13,21,0,8,14,21,15,0,94,9,1029,58.5,25,15,15,122,116,116,0,3,7.4,météo très défavorable
9/23/13,22,0,10,12,22,16,0,94,7,1028,11.75,27,17,16,143,113,113,0,3,11.6,météo favorable
9/24/13,23,0,8,10,22,13,0,89,6.5,1019,30.25,27,16,14,248,113,113,0,3,11.6,météo favorable
9/25/13,25,0,5,10,24,17,0,85,10,1013,27.25,26,14,17,116,113,116,0,4,11.6,météo favorable
9/26/13,23,0,11,14,22,17,0.1,81,10,1016,31.625,25,15,16,113,116,116,0,4,11.6,météo favorable
9/27/13,23,0,13,12,22,17,0,83,9,1016,22.5,25,14,16,143,113,113,0,4,11.6,météo favorable
9/28/13,20,0,14,15,20,16,0,94,8,1010,67.875,20,16,15,119,122,116,0,5,10.2,météo très défavorable
9/29/13,20,0,8,13,19,16,0.3,97,5.125,1006,88.25,21,16,15,248,200,143,0,3,7.3,météo très défavorable
9/30/13,20,0,6,12,19,16,0,79,6.75,1008,64.75,21,15,16,143,116,122,0,3,10.2,météo très défavorable
10/1/13,20,0,11,12,18,16,0,87,8,1010,64.375,20,13,13,143,116,116,0,3,8.7,météo très défavorable
10/2/13,22,0,10,12,21,16,0.1,90,9,1014,39.75,25,16,16,143,113,113,0,4,10.2,météo favorable
10/3/13,23,0,21,13,21,19,1.3,92,9.75,1013,40.875,25,17,18,116,200,200,0,4,11.6,météo très défavorable
10/4/13,21,0,21,16,21,16,1.8,93,9.875,1017,45.625,24,17,16,119,113,113,0,4,11.6,météo favorable
10/5/13,19,0,14,13,18,14,0.1,97,6.75,1025,54.25,19,14,12,248,116,116,0,3,10.2,météo favorable
10/6/13,19,0,5,12,18,13,0,91,6.25,1027,58.5,20,13,12,248,113,116,0,3,10.2,météo très défavorable
10/7/13,19,0,7,9,19,13,0,91,9,1027,29.25,20,15,13,143,116,116,0,4,10.1,météo favorable
10/8/13,18,0,9,10,18,16,0,87,6.75,1027,36.75,19,13,15,248,113,116,0,2,11.2,météo favorable
10/9/13,16,0,16,11,16,14,0.3,90,6.5,1026,84.875,16,13,11,248,122,122,0,3,5.6,météo très défavorable
10/10/13,11,0,25,6,10,8,0.5,87,9.375,1016,65.375,12,10,4,116,122,119,0,3,7.1,météo très défavorable
10/11/13,11,0,13,7,11,7,0.2,93,10,1015,65.625,12,7,6,122,119,116,0,3,8.6,météo très défavorable
10/12/13,12,0,15,6,11,7,0.3,91,9.375,1019,62.125,12,6,5,122,119,116,0,3,8.6,météo très défavorable
10/13/13,13,0,24,4,12,9,0,84,10,1019,31.5,13,5,5,116,113,113,0,2,11,météo très défavorable
10/14/13,15,0,19,8,15,11,1,95,9.875,1015,75.375,15,10,9,122,119,119,0,2,5.5,météo très défavorable
10/15/13,15,0,14,8,15,11,0,94,8.75,1013,49.875,15,10,8,248,119,113,0,3,8.5,météo très défavorable
10/16/13,13,0,15,7,11,13,0,97,9,1016,41.5,13,12,7,116,116,116,0,2,8.4,météo très défavorable
10/17/13,18,0,20,9,17,13,0,94,9,1019,37.25,18,12,11,116,116,116,0,2,10.4,météo favorable
10/18/13,16,0,18,8,15,11,0,93,7,1019,23.25,16,10,9,143,113,113,0,2,10.4,météo très défavorable
10/19/13,17,0,18,10,17,15,0,95,8.75,1012,39,18,15,13,248,116,113,0,3,10.4,météo très défavorable
10/20/13,18,0,20,12,18,14,0.4,89,7.75,1015,49.25,18,13,12,143,119,116,0,3,10,météo très défavorable
10/21/13,20,0,19,12,19,16,0,91,10,1015,46.75,20,13,14,122,116,116,0,3,10.3,météo favorable
10/22/13,23,0,25,14,23,16,1.6,90,10,1009,43.5,25,15,16,116,116,116,0,4,10,météo favorable
10/23/13,19,0,31,14,19,14,1.7,94,9.75,1013,41.375,19,14,12,113,122,113,0,5,8.4,météo très défavorable
10/24/13,17,0,17,10,16,13,0,89,6.5,1017,48.625,17,12,11,248,116,113,0,3,10.2,météo très défavorable
10/25/13,18,0,21,14,18,16,2.9,97,8.625,1012,83.75,19,16,15,119,122,143,0,3,5.1,météo très défavorable
10/26/13,19,0,19,15,19,15,0.1,92,10,1014,55.625,19,15,13,119,116,113,0,3,10,météo très défavorable
10/27/13,16,0,32,13,16,14,0.2,92,9,1011,60.125,16,12,11,122,116,116,0,4,10,météo très défavorable
10/28/13,16,0,33,14,16,12,0.4,85,10,1010,44.875,16,13,8,122,116,113,0,3,10,météo très défavorable
10/29/13,13,0,22,7,13,8,0,89,10,1021,9.375,13,7,5,113,113,113,0,3,10,météo très défavorable
10/30/13,13,0,10,5,13,8,0,84,8,1026,9.125,16,8,6,143,113,113,0,3,10,météo très défavorable
10/31/13,13,0,18,5,13,10,0,77,10,1026,50.25,13,6,6,116,116,122,0,3,8.3,météo très défavorable
11/1/13,10,0,27,9,9,8,1.6,94,7.875,1021,100,10,8,5,122,122,122,0,2,5,météo très défavorable
11/2/13,15,0,22,13,14,12,0.8,93,9.75,1007,83,15,13,10,122,122,122,0,3,4.9,météo très défavorable
11/3/13,11,0,30,7,11,9,0.1,88,10,1011,60.75,11,7,4,113,119,119,0,2,8.3,météo très défavorable
11/4/13,12,0,31,11,11,6,0.5,90,9.375,1003,68.75,12,10,2,122,122,113,0,2,6.6,météo très défavorable
11/5/13,11,0,24,4,8,10,0.1,95,10,1004,67.625,11,10,2,119,122,119,0,2,4.9,météo très défavorable
11/6/13,16,0,25,11,16,14,0.1,94,9,1009,81.625,16,13,11,143,119,122,0,2,4.9,météo très défavorable
11/7/13,16,0,24,13,16,14,0.1,95,10,1011,82.375,16,13,12,119,119,122,0,3,4.9,météo très défavorable
11/8/13,13,0,23,10,12,10,1.3,92,8,1010,64,13,11,5,248,119,119,0,3,8.2,météo très défavorable
11/9/13,10,0,27,5,10,8,1,96,9.875,1015,49.75,10,7,4,113,122,116,0,3,8.2,météo très défavorable
11/10/13,9,0,29,7,9,5,1.8,91,8.5,1026,44.125,9,8,3,122,113,113,0,2,9.7,météo très défavorable
11/11/13,9,0,17,3,9,7,0,82,10,1030,42.375,9,4,2,113,116,119,0,2,9.6,météo très défavorable
11/12/13,10,0,18,7,9,9,0.6,95,9,1028,93.375,10,8,5,119,119,122,0,2,4.8,météo très défavorable
11/13/13,10,0,14,4,10,4,0,92,10,1034,18,12,7,4,113,113,113,0,2,9.6,météo très défavorable
11/14/13,9,0,19,3,9,5,1,96,10,1029,59,9,7,1,122,116,119,0,2,8.2,météo très défavorable
11/15/13,9,0,24,4,9,5,0,96,10,1030,45.625,9,5,0,116,119,113,0,2,9.1,météo très défavorable
11/16/13,5,0,14,2,5,2,0,95,5.5,1032,46.5,7,3,-2,248,113,113,0,1,8.7,météo très défavorable
11/17/13,6,0,14,2,6,5,0.1,89,6.75,1028,71.875,7,3,0,248,116,122,0,1,5.2,météo très défavorable
11/18/13,6,0,5,1,6,4,0,92,7.75,1018,66.25,6,3,2,248,122,122,0,2,3.4,météo très défavorable
11/19/13,7,0,19,4,7,3,0.2,92,8,1014,54.125,7,5,-2,143,116,113,0,1,8.7,météo très défavorable
11/20/13,5,0,30,1,5,3,0.5,100,9.375,1015,50.625,5,2,-2,113,119,122,0,2,3.4,météo très défavorable
11/21/13,3,0,17,2,3,2,0.4,93,6.75,1006,90.5,4,2,-2,143,116,122,0,1,3.4,météo très défavorable
11/22/13,5,0,26,0,5,3,0,94,10,1014,62.125,5,2,-3,116,116,122,0,1,5.1,météo très défavorable
11/23/13,6,0,21,2,6,4,0,91,10,1021,55.625,6,2,-2,119,116,116,0,1,6.9,météo très défavorable
11/24/13,7,0,18,1,7,5,0,96,10,1029,36.75,7,5,-2,113,113,119,0,2,6.9,météo très défavorable
11/25/13,7,0,14,2,7,4,0,96,7.5,1035,63.625,7,3,0,248,116,119,0,1,6.9,météo très défavorable
11/26/13,7,0,12,2,7,5,0.1,94,10,1037,60.5,7,4,0,116,116,122,0,2,5.1,météo très défavorable
11/27/13,7,0,8,3,7,3,0,94,6.75,1035,73,7,4,1,248,122,116,0,1,2.1,météo très défavorable
11/28/13,6,0,9,1,6,5,0,93,10,1035,74.625,7,5,3,119,122,119,0,2,2.1,météo très défavorable
11/29/13,8,0,19,5,8,8,0.2,95,5.75,1033,82.375,9,7,5,248,119,122,0,2,2.1,météo très défavorable
11/30/13,8,0,17,3,8,6,0.2,93,10,1029,57.875,8,6,1,113,119,122,0,2,2.1,météo très défavorable
12/1/13,7,0,12,3,7,4,0,95,6,1032,26.375,8,5,0,143,113,113,0,1,5.8,météo très défavorable
12/2/13,8,0,18,3,8,4,0,94,9,1032,46.75,8,4,0,119,122,113,0,2,3.9,météo très défavorable
12/3/13,6,0,9,-1,6,0,0,95,6,1030,18.875,7,2,-1,143,113,143,0,1,5.8,météo très défavorable
12/4/13,7,0,12,1,7,5,0,96,6.75,1032,71,7,5,2,248,122,122,0,2,3.9,météo très défavorable
12/5/13,7,0,29,1,7,6,0,91,9,1033,37.375,7,5,1,113,113,119,0,2,5.8,météo très défavorable
12/6/13,7,0,18,5,7,4,0,90,10,1031,55.125,8,7,1,119,116,116,0,2,5.8,météo très défavorable
12/7/13,6,0,15,4,6,6,0,94,9,1031,73,7,5,1,122,119,143,0,2,2.1,météo très défavorable
12/8/13,8,0,11,3,8,4,0,92,8,1030,30.25,9,7,1,143,113,113,0,1,5.8,météo très défavorable
12/9/13,6,0,9,1,6,2,0,80,10,1032,24.75,7,2,0,116,116,113,0,2,5.8,météo très défavorable
12/10/13,6,0,9,0,6,2,0,71,10,1034,4.5,9,0,2,113,113,113,0,2,5.8,météo très défavorable
12/11/13,5,0,11,0,5,0,0,52,10,1033,0,9,0,-2,113,113,113,0,2,5.8,météo très défavorable
12/12/13,5,0,14,0,5,1,0,87,10,1031,40.125,5,0,-3,122,116,113,0,2,5.8,météo très défavorable
12/13/13,5,0,15,-1,5,2,0.3,97,8,1027,25.75,5,4,-2,113,113,143,0,2,5.8,météo très défavorable
12/14/13,8,0,26,3,8,4,1.2,87,8.875,1032,45.625,8,5,0,113,116,119,0,1,5.8,météo très défavorable
12/15/13,8,0,20,4,8,4,0,88,10,1030,22.625,8,2,-1,113,113,113,0,2,5.8,météo très défavorable
12/16/13,9,0,20,3,9,6,0,91,10,1027,6.375,9,4,-1,113,113,113,0,2,5.8,météo très défavorable
12/17/13,8,0,19,4,8,7,0,94,10,1025,32.5,8,7,1,113,113,116,0,3,3.9,météo très défavorable
12/18/13,9,0,31,5,9,7,0,96,9,1021,61.375,9,7,3,143,116,116,0,3,3.9,météo très défavorable
12/19/13,9,0,20,7,9,4,1.9,91,9.75,1012,46,9,8,1,116,116,113,0,2,5.8,météo très défavorable
12/20/13,7,0,21,2,7,4,0.1,92,10,1031,15.375,9,5,-1,113,113,113,0,2,5.8,météo très défavorable
12/21/13,7,0,33,3,7,5,1.1,79,9.875,1031,48.625,7,2,-3,116,119,116,0,2,3.9,météo très défavorable
12/22/13,9,0,31,6,9,9,0.4,94,9.875,1020,77,9,8,2,122,122,116,0,1,2,météo très défavorable
12/23/13,10,0,42,7,10,10,0.1,95,10,1021,75.375,10,7,3,122,119,119,0,3,2,météo très défavorable
12/24/13,10,0,47,8,10,9,3.6,96,9.5,999,92.875,10,8,4,119,122,122,0,3,2,météo très défavorable
12/25/13,9,0,17,5,8,6,0.4,94,9.25,991,52.75,9,8,2,116,113,116,0,2,3.9,météo très défavorable
12/26/13,8,0,19,4,8,4,0.1,94,7,1006,44.5,8,4,-1,143,116,116,0,1,8.6,météo très défavorable
12/27/13,11,0,38,6,10,11,0.3,95,9,1004,82.25,11,10,2,122,116,122,0,2,3.2,météo très défavorable
12/28/13,10,0,25,8,7,5,0.7,90,9,1008,67,10,9,0,122,119,116,0,2,6.9,météo très défavorable
12/29/13,7,0,15,2,7,4,0,93,10,1025,21.125,8,4,-1,116,113,113,0,2,8.6,météo très défavorable
12/30/13,6,0,28,2,6,5,0,93,10,1026,49.5,6,4,-3,116,119,119,0,2,3.2,météo très défavorable
12/31/13,6,0,25,4,6,6,0.3,93,9.25,1018,65.625,7,5,-1,122,119,122,0,2,5,météo très défavorable
1/1/14,9,0,38,4,9,9,1,96,9.875,1012,78.125,9,7,1,119,119,122,0,2,3.2,météo très défavorable
1/2/14,10,0,23,9,10,7,0.2,95,9.875,1006,54.25,10,8,3,122,113,116,0,2,8.6,météo très défavorable
1/3/14,12,0,33,9,12,9,0.3,94,9.875,1011,48.875,12,9,4,119,116,113,0,3,8.6,météo très défavorable
1/4/14,11,0,26,6,11,8,0.3,92,10,1011,57.5,11,7,3,116,113,122,0,3,6.9,météo très défavorable
1/5/14,7,0,33,2,7,7,0,92,10,1009,43.25,7,6,-1,113,122,116,0,2,6.9,météo très défavorable
